Station;010 Wedding;018 Schöneberg;027 Marienfelde;032 Grunewald;042 Neukölln;077 Buch;085 Friedrichshagen;088 Messwagen Leipziger Str.;115 Hardenbergplatz;117 Schildhornstraße;124 Mariendorfer Damm;143 Silbersteinstraße;145 Frohnau;171 Mitte;174 Frankfurter Allee;220 Karl-Marx-Straße;282 Karlshorst
Messkomponente;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid
Einheit;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³
Messzeit;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte

08.12.2017 19:00;5;2;0;0;3;1;0;41;48;40;55;78;1;5;16;82;1
08.12.2017 20:00;7;2;0;0;6;1;0;32;42;37;41;78;1;9;11;88;1
08.12.2017 21:00;4;2;0;0;6;1;0;32;29;26;38;46;1;8;21;68;1
08.12.2017 22:00;3;2;0;0;6;1;0;18;11;21;35;9;1;5;33;39;1
08.12.2017 23:00;2;2;0;0;3;1;0;22;8;17;34;6;1;3;36;38;1
09.12.2017 00:00;4;2;0;0;3;1;0;12;15;14;27;8;1;9;23;25;1
09.12.2017 01:00;2;1;0;0;2;1;0;15;10;11;19;13;0;5;9;22;1
09.12.2017 02:00;2;1;0;0;1;1;0;10;9;8;13;19;0;3;6;34;1
09.12.2017 03:00;3;1;0;0;1;1;0;18;10;6;10;16;0;1;7;21;1
09.12.2017 04:00;3;1;0;0;1;1;0;11;10;5;6;16;0;1;6;12;1
09.12.2017 05:00;2;1;0;0;1;1;0;8;6;11;6;12;0;0;3;12;1
09.12.2017 06:00;2;1;0;0;1;1;0;9;10;17;11;12;0;0;4;14;1
09.12.2017 07:00;3;1;0;0;1;1;0;19;13;20;22;43;0;0;7;20;2
09.12.2017 08:00;5;2;0;0;1;1;0;45;19;23;25;37;0;0;9;23;3
09.12.2017 09:00;5;2;0;0;2;1;0;29;24;28;26;38;0;1;8;22;2
09.12.2017 10:00;4;3;0;0;3;1;0;27;30;33;32;41;0;3;10;39;2
09.12.2017 11:00;5;3;1;0;3;1;0;27;34;26;29;47;0;6;14;44;3
09.12.2017 12:00;4;3;1;0;4;1;0;25;32;36;43;67;0;5;15;70;3
09.12.2017 13:00;5;5;1;0;12;2;0;33;21;34;60;85;0;3;27;86;3
09.12.2017 14:00;7;5;0;0;8;1;0;29;25;35;82;36;0;3;58;86;3
09.12.2017 15:00;5;3;0;0;6;1;0;27;24;37;66;27;0;11;47;119;3
09.12.2017 16:00;5;3;0;0;6;1;0;31;19;36;56;47;0;5;43;115;2
09.12.2017 17:00;5;3;0;0;4;1;0;31;19;30;48;26;0;7;45;96;4
09.12.2017 18:00;5;4;0;0;6;1;0;35;20;29;56;38;0;9;40;111;2
09.12.2017 19:00;4;2;0;0;4;1;0;40;27;26;47;57;0;11;19;101;1
09.12.2017 20:00;3;2;0;0;3;1;0;25;25;24;36;55;0;8;13;77;2
09.12.2017 21:00;3;2;0;0;3;1;0;24;24;21;39;33;0;2;11;61;2
09.12.2017 22:00;2;2;0;0;4;1;0;18;29;16;29;32;0;5;9;54;1
09.12.2017 23:00;2;2;0;0;3;1;0;20;19;16;32;46;0;5;9;46;2
10.12.2017 00:00;2;2;0;0;2;1;0;20;16;20;49;34;0;2;8;38;1
10.12.2017 01:00;3;1;0;0;3;1;0;16;17;15;21;29;0;1;6;28;1
10.12.2017 02:00;2;1;0;0;1;1;0;14;10;8;15;19;0;1;4;30;1
10.12.2017 03:00;2;1;0;0;1;1;0;9;8;7;10;25;0;1;5;19;1
10.12.2017 04:00;2;1;0;0;1;1;0;8;10;4;6;21;0;0;3;9;1
10.12.2017 05:00;1;1;0;0;0;1;0;8;12;4;6;19;1;0;3;11;1
10.12.2017 06:00;1;1;0;0;0;;0;6;10;5;5;12;0;0;4;9;1
10.12.2017 07:00;3;1;0;0;1;0;0;8;11;8;6;29;1;0;2;10;1
10.12.2017 08:00;4;1;0;0;0;0;0;14;13;12;10;14;1;3;3;11;1
10.12.2017 09:00;6;2;0;0;1;0;0;21;16;9;10;20;1;0;3;9;3
10.12.2017 10:00;7;2;1;0;1;0;0;32;37;22;13;20;1;4;8;15;1
10.12.2017 11:00;7;3;1;1;2;1;0;42;40;22;15;31;1;2;11;15;2
10.12.2017 12:00;6;3;1;1;2;1;0;33;56;22;17;55;1;3;13;28;2
10.12.2017 13:00;4;3;1;1;2;1;0;44;41;24;16;59;1;1;14;41;1
10.12.2017 14:00;3;3;0;0;2;0;0;48;30;37;10;52;1;1;19;53;1
10.12.2017 15:00;3;2;0;0;2;0;0;47;56;46;10;66;1;1;24;154;1
10.12.2017 16:00;1;2;0;0;4;0;0;56;49;34;6;53;1;1;33;37;1
10.12.2017 17:00;2;2;0;0;1;0;0;50;55;36;6;37;0;1;20;36;1
10.12.2017 18:00;3;2;0;0;1;0;0;51;43;31;11;57;1;1;21;46;1
10.12.2017 19:00;2;2;0;0;2;0;0;54;50;37;6;54;1;0;26;36;3
10.12.2017 20:00;1;2;0;0;2;0;0;46;37;27;4;39;0;0;23;25;1
10.12.2017 21:00;1;1;0;0;1;0;0;29;36;26;7;24;0;0;14;20;1
10.12.2017 22:00;1;1;0;0;1;0;0;26;40;20;4;19;0;0;13;19;5
10.12.2017 23:00;1;0;0;0;1;0;0;20;32;19;5;24;0;0;17;20;1
11.12.2017 00:00;1;1;0;0;1;0;0;22;26;20;6;15;0;0;12;25;1
11.12.2017 01:00;1;1;0;0;2;0;0;19;13;12;4;18;0;0;8;15;0
11.12.2017 02:00;1;1;0;0;1;0;0;21;9;5;5;18;0;0;12;31;0
11.12.2017 03:00;4;1;0;0;2;0;0;20;19;4;7;21;0;0;7;21;1
11.12.2017 04:00;4;1;0;0;1;0;0;13;6;6;7;12;0;0;3;15;1
11.12.2017 05:00;1;0;1;0;1;0;0;12;6;14;9;17;0;0;6;12;1
11.12.2017 06:00;2;1;0;0;1;1;0;16;8;29;23;35;0;0;13;25;2
11.12.2017 07:00;6;3;0;0;2;2;0;45;14;68;88;55;0;1;26;45;4
11.12.2017 08:00;10;3;0;0;13;3;1;50;19;70;161;88;0;2;67;99;5
11.12.2017 09:00;10;6;1;0;15;2;2;69;26;83;238;121;0;5;84;145;7
11.12.2017 10:00;17;8;4;0;16;5;5;86;48;80;247;237;0;13;73;134;13
11.12.2017 11:00;16;9;4;1;15;9;5;80;35;88;189;217;2;12;86;189;13
11.12.2017 12:00;20;12;6;1;12;5;4;138;85;136;203;215;1;12;62;166;11
11.12.2017 13:00;30;19;3;1;13;4;3;139;93;120;119;338;1;15;107;194;19
11.12.2017 14:00;25;26;7;;22;6;7;165;78;64;50;272;1;23;115;82;23
11.12.2017 15:00;25;53;11;;23;4;6;154;73;76;56;189;1;23;96;52;15
11.12.2017 16:00;21;34;5;18;14;3;1;;91;49;47;181;2;14;66;39;8
11.12.2017 17:00;12;25;1;9;10;0;0;166;55;38;54;176;1;7;93;33;6
11.12.2017 18:00;13;21;1;9;8;0;0;97;67;70;18;238;0;11;106;55;5
11.12.2017 19:00;13;24;2;15;8;0;0;75;81;110;10;182;0;8;76;83;6
11.12.2017 20:00;15;16;0;9;13;0;0;104;69;89;17;93;0;5;56;77;3
11.12.2017 21:00;10;8;0;3;7;0;0;77;51;50;17;53;2;8;40;58;3
11.12.2017 22:00;7;5;0;1;5;0;0;50;29;32;22;53;2;4;36;40;1
11.12.2017 23:00;8;4;0;0;5;0;0;43;53;17;31;47;2;3;19;37;3
12.12.2017 00:00;8;3;0;0;2;0;0;41;24;13;21;55;1;1;16;35;1
12.12.2017 01:00;4;1;0;0;1;0;1;26;11;7;14;30;0;1;10;29;3
12.12.2017 02:00;4;1;0;0;1;0;1;15;13;3;9;27;0;1;10;23;0
12.12.2017 03:00;1;1;0;0;0;0;1;13;15;3;3;15;0;1;13;20;0
12.12.2017 04:00;1;1;0;0;0;0;1;13;13;4;4;19;0;0;7;11;0
12.12.2017 05:00;4;1;0;0;0;0;0;13;9;10;5;9;0;0;6;8;1
12.12.2017 06:00;5;1;0;0;0;0;0;30;10;26;18;26;0;0;9;10;1
12.12.2017 07:00;7;2;0;0;1;0;1;66;32;39;39;65;0;1;14;31;2
12.12.2017 08:00;9;2;0;0;2;0;1;52;27;44;51;89;0;5;20;62;3
12.12.2017 09:00;9;5;0;0;4;1;3;45;30;65;67;97;0;4;14;50;3
12.12.2017 10:00;11;6;1;1;6;1;2;46;28;47;61;90;1;5;21;68;4
12.12.2017 11:00;10;6;1;1;7;3;15;47;27;33;64;62;1;9;32;94;5
12.12.2017 12:00;9;6;1;1;6;2;2;44;21;28;60;53;1;7;30;86;4
12.12.2017 13:00;8;4;0;1;4;1;2;31;17;;48;43;0;4;29;71;2
12.12.2017 14:00;7;3;0;0;4;1;3;49;19;;62;44;0;3;39;70;2
12.12.2017 15:00;5;3;0;0;3;1;1;40;18;32;63;67;0;8;26;58;2
12.12.2017 16:00;5;3;0;0;5;1;1;33;24;35;59;95;0;5;33;84;2
12.12.2017 17:00;5;3;0;0;4;1;0;43;24;68;74;62;0;5;32;98;2
12.12.2017 18:00;6;4;0;0;6;1;0;43;26;52;82;85;0;5;30;124;3
12.12.2017 19:00;6;4;0;0;6;1;1;30;18;40;62;22;0;6;56;95;3
12.12.2017 20:00;9;2;0;0;3;0;1;19;16;30;40;9;0;10;48;75;2
12.12.2017 21:00;6;2;0;0;3;0;1;21;12;21;40;10;0;3;35;53;1
12.12.2017 22:00;4;2;0;0;3;0;1;19;12;12;41;9;0;2;31;39;2
12.12.2017 23:00;;1;0;0;2;0;0;22;12;10;37;27;0;2;21;32;1
13.12.2017 00:00;2;1;0;0;2;0;1;14;14;13;29;19;0;3;10;29;1
13.12.2017 01:00;2;1;1;0;2;0;1;9;8;8;11;19;0;1;9;26;1
13.12.2017 02:00;1;1;1;0;2;0;0;7;11;6;10;11;0;1;4;19;1
13.12.2017 03:00;1;1;1;0;1;0;0;10;5;3;10;10;0;1;4;14;1
13.12.2017 04:00;1;0;1;0;1;0;0;6;8;6;9;14;0;1;3;11;1
13.12.2017 05:00;3;1;1;0;2;0;0;16;9;21;16;16;0;0;5;15;1
13.12.2017 06:00;6;2;1;0;2;1;0;56;21;37;32;55;0;1;11;23;10
13.12.2017 07:00;14;4;1;0;7;2;0;101;51;72;87;119;0;3;36;66;11
13.12.2017 08:00;25;20;1;0;20;2;0;146;58;124;156;158;0;8;66;92;12
13.12.2017 09:00;44;29;1;1;14;5;1;153;81;107;119;150;1;14;60;86;12
13.12.2017 10:00;46;17;2;1;12;7;2;161;76;70;93;158;2;11;47;99;6
13.12.2017 11:00;24;13;;1;8;4;2;122;77;59;63;117;2;7;50;99;5
13.12.2017 12:00;25;10;;1;6;3;2;88;79;53;52;103;3;5;40;74;3
13.12.2017 13:00;24;10;2;1;6;3;1;95;75;46;54;95;2;4;38;82;3
13.12.2017 14:00;22;7;2;1;6;2;1;91;81;52;;115;1;3;27;73;3
13.12.2017 15:00;18;8;2;1;4;1;1;81;81;55;;123;1;3;44;106;3
13.12.2017 16:00;13;8;;0;4;0;0;104;73;97;45;161;0;3;43;90;2
13.12.2017 17:00;12;8;1;0;4;0;0;132;52;116;32;137;0;4;44;105;1
13.12.2017 18:00;7;5;1;0;4;0;0;103;54;79;30;113;0;2;36;96;2
13.12.2017 19:00;8;3;1;0;3;0;0;69;51;40;19;89;0;2;28;95;2
13.12.2017 20:00;6;3;1;0;3;0;0;57;71;29;20;45;0;3;20;57;1
13.12.2017 21:00;4;2;1;0;2;0;0;39;42;29;17;40;0;1;18;35;1
13.12.2017 22:00;3;1;1;0;2;0;0;36;29;17;12;45;0;1;15;27;1
13.12.2017 23:00;3;1;1;0;2;0;0;33;29;14;14;36;0;1;15;23;1
14.12.2017 00:00;2;1;1;0;2;0;0;29;29;10;7;27;0;2;14;19;0
14.12.2017 01:00;1;1;1;0;1;0;0;25;19;7;6;27;0;0;8;17;0
14.12.2017 02:00;1;1;0;0;0;0;0;16;8;2;3;12;0;0;7;17;0
14.12.2017 03:00;1;1;1;0;0;1;0;14;23;2;3;11;0;0;5;9;0
14.12.2017 04:00;1;1;0;0;0;0;0;17;25;5;5;11;0;0;8;11;1
14.12.2017 05:00;3;1;0;0;0;0;0;17;7;6;5;17;0;0;6;7;1
14.12.2017 06:00;3;1;0;0;0;0;0;18;14;21;22;39;0;0;5;19;2
14.12.2017 07:00;8;2;0;0;2;1;0;35;28;67;73;84;0;0;13;42;4
14.12.2017 08:00;13;4;0;0;7;3;0;54;35;51;94;93;0;2;15;68;3
14.12.2017 09:00;14;12;0;0;13;2;0;59;49;110;134;112;0;3;24;89;5
14.12.2017 10:00;21;12;1;0;11;4;1;91;57;86;163;221;0;7;30;142;12
14.12.2017 11:00;24;11;1;0;12;3;1;81;62;74;149;161;0;9;26;99;11
14.12.2017 12:00;11;7;1;0;8;2;1;;39;45;82;78;0;10;39;98;6
14.12.2017 13:00;8;3;1;0;4;2;1;;23;31;67;57;0;4;35;78;3
14.12.2017 14:00;6;3;1;0;3;1;0;51;26;29;58;54;0;3;30;70;2
14.12.2017 15:00;6;;0;0;3;1;0;35;28;31;92;75;0;3;25;85;2
14.12.2017 16:00;9;5;1;0;4;1;0;50;43;61;104;143;0;3;32;115;3
14.12.2017 17:00;8;4;0;0;4;1;0;65;45;68;104;129;0;3;18;121;4
14.12.2017 18:00;5;2;0;0;3;1;0;46;41;59;93;60;0;3;25;114;2
14.12.2017 19:00;5;4;0;0;6;1;0;48;57;69;125;69;0;5;43;124;3
14.12.2017 20:00;4;2;0;0;4;1;0;35;25;31;52;31;0;9;27;83;2
14.12.2017 21:00;3;1;0;0;5;1;0;27;21;29;48;28;0;3;25;52;1
14.12.2017 22:00;4;2;0;0;2;1;0;44;32;27;61;43;0;1;16;44;2
14.12.2017 23:00;6;1;0;0;1;1;0;62;38;22;26;43;0;11;17;33;2
15.12.2017 00:00;3;1;0;0;1;1;0;21;27;12;15;30;0;0;9;27;1
15.12.2017 01:00;2;1;0;0;1;0;0;16;14;10;14;16;0;0;7;54;1
15.12.2017 02:00;1;1;1;0;0;0;0;19;16;7;7;15;0;0;7;25;1
15.12.2017 03:00;2;2;0;0;0;0;0;24;22;5;6;20;0;0;9;14;0
15.12.2017 04:00;1;2;0;0;1;0;0;26;17;7;10;21;0;0;10;24;0
15.12.2017 05:00;1;2;0;0;1;0;0;34;10;24;13;27;0;0;15;47;1
15.12.2017 06:00;3;4;0;0;1;1;0;72;37;51;43;74;3;2;42;27;3
15.12.2017 07:00;18;26;0;0;14;7;0;130;69;129;96;236;7;31;118;87;16
15.12.2017 08:00;45;67;4;11;46;15;0;192;88;175;107;274;3;42;138;147;39
15.12.2017 09:00;63;76;9;26;48;25;0;195;115;205;86;277;20;58;123;147;53
15.12.2017 10:00;61;96;12;25;60;28;4;184;153;206;161;306;19;67;143;196;46
15.12.2017 11:00;72;72;15;29;59;33;2;171;127;128;225;250;25;83;132;174;35
15.12.2017 12:00;33;25;13;6;;53;10;116;70;105;186;199;26;35;88;180;41
15.12.2017 13:00;27;14;7;1;23;26;14;101;43;76;207;68;2;18;120;;23
15.12.2017 14:00;21;13;5;1;21;3;10;80;53;72;182;93;1;11;149;;12
15.12.2017 15:00;27;14;1;0;21;6;7;66;53;105;211;65;1;23;147;185;17
15.12.2017 16:00;24;10;0;0;20;15;4;74;49;97;177;49;1;15;146;194;9
15.12.2017 17:00;18;51;1;0;21;13;3;53;72;106;177;52;1;20;86;166;11
15.12.2017 18:00;24;8;1;0;18;8;4;102;58;96;201;103;6;19;101;186;14
15.12.2017 19:00;18;10;0;0;20;11;2;98;63;91;171;114;6;25;99;171;10
15.12.2017 20:00;19;13;3;0;26;25;13;68;62;69;154;86;9;31;85;140;10
15.12.2017 21:00;12;7;1;0;16;38;3;50;38;43;123;63;16;14;76;114;14
15.12.2017 22:00;14;4;0;0;12;22;6;26;23;32;107;34;17;10;55;81;7
15.12.2017 23:00;9;3;0;0;8;3;5;31;29;34;94;33;10;12;68;52;7
16.12.2017 00:00;4;3;0;0;6;0;3;26;26;25;81;18;4;15;46;56;5
16.12.2017 01:00;5;2;0;0;3;0;4;35;23;19;62;62;0;2;25;47;4
16.12.2017 02:00;2;3;0;0;4;1;1;26;25;12;44;30;1;2;16;31;7
16.12.2017 03:00;2;2;0;0;3;0;0;25;22;13;34;22;0;1;11;34;3
16.12.2017 04:00;4;1;0;0;6;1;0;13;12;11;31;17;0;2;21;28;3
16.12.2017 05:00;4;2;0;0;5;0;1;17;8;17;39;9;0;2;19;33;4
16.12.2017 06:00;7;2;0;0;5;5;1;14;8;22;43;11;0;2;25;29;2
16.12.2017 07:00;9;3;0;0;6;3;1;29;12;21;43;17;0;3;32;43;5
16.12.2017 08:00;16;3;0;0;7;1;1;21;17;26;62;25;2;4;51;43;5
16.12.2017 09:00;13;4;1;0;7;2;3;44;17;39;69;33;3;4;51;50;6
16.12.2017 10:00;11;8;5;1;9;2;6;48;34;53;79;78;3;8;39;66;9
16.12.2017 11:00;7;6;4;1;7;2;7;39;23;35;64;44;1;6;29;53;6
16.12.2017 12:00;9;5;2;1;6;1;5;34;32;44;82;49;0;5;55;73;4
16.12.2017 13:00;10;5;1;0;7;1;2;34;25;46;94;43;0;5;60;100;4
16.12.2017 14:00;13;4;0;0;6;1;1;23;27;46;85;32;0;5;54;103;3
16.12.2017 15:00;8;3;0;0;5;1;1;29;26;45;92;26;0;4;69;108;2
16.12.2017 16:00;6;4;0;0;6;0;1;44;35;46;90;40;0;5;64;146;3
16.12.2017 17:00;7;3;0;0;8;1;0;50;38;46;103;46;0;7;53;159;4
16.12.2017 18:00;7;3;0;0;7;0;0;51;36;37;86;44;0;13;54;149;3
16.12.2017 19:00;8;3;0;0;6;1;0;54;42;36;89;58;0;8;53;94;2
16.12.2017 20:00;4;3;0;0;4;0;0;57;30;31;56;27;0;8;53;104;3
16.12.2017 21:00;4;2;0;0;5;0;0;38;33;18;58;45;0;3;35;83;1
16.12.2017 22:00;5;2;0;0;5;0;0;35;22;19;48;30;0;6;33;57;2
16.12.2017 23:00;3;1;0;0;3;0;0;32;25;14;55;53;0;9;26;60;1
17.12.2017 00:00;2;2;0;0;6;0;0;25;15;11;40;26;0;3;36;39;1
17.12.2017 01:00;2;1;0;0;1;0;0;14;8;13;30;5;0;1;19;30;1
17.12.2017 02:00;3;1;0;0;1;0;0;11;4;6;16;3;0;1;18;25;0
17.12.2017 03:00;1;1;0;0;0;0;0;7;5;4;13;4;0;1;18;17;0
17.12.2017 04:00;3;0;0;0;0;0;0;7;6;3;11;4;0;1;11;15;1
17.12.2017 05:00;8;1;0;0;1;0;0;3;2;7;5;2;0;1;7;11;0
17.12.2017 06:00;9;1;0;0;2;0;0;3;4;3;9;3;0;1;6;23;1
17.12.2017 07:00;8;1;0;0;2;1;0;2;3;10;12;2;0;1;8;11;1
17.12.2017 08:00;11;1;0;0;2;0;0;3;6;15;23;3;0;1;4;12;0
17.12.2017 09:00;6;1;0;0;2;0;0;4;4;15;27;4;0;1;6;17;1
17.12.2017 10:00;10;2;0;0;3;0;0;6;8;24;33;7;0;2;9;25;1
17.12.2017 11:00;4;3;0;0;4;0;1;8;9;22;40;7;1;3;13;32;2
17.12.2017 12:00;6;4;0;0;5;1;1;10;14;20;54;10;1;5;17;46;3
17.12.2017 13:00;2;3;1;0;6;0;1;9;14;26;57;12;0;4;9;54;3
17.12.2017 14:00;1;3;0;0;6;0;0;9;11;28;54;10;0;4;12;50;3
17.12.2017 15:00;2;3;0;0;5;0;0;10;11;28;70;11;0;5;12;70;3
17.12.2017 16:00;2;3;0;0;4;0;0;9;14;16;67;10;0;5;9;37;2
17.12.2017 17:00;2;2;0;0;4;0;0;13;23;23;67;16;0;6;10;51;2
17.12.2017 18:00;6;3;0;0;4;2;0;16;19;57;102;11;0;6;9;94;3
17.12.2017 19:00;13;2;0;0;5;1;0;17;21;50;100;11;0;4;29;93;2
17.12.2017 20:00;10;4;0;0;5;1;0;20;25;48;91;16;0;3;23;63;1
17.12.2017 21:00;6;3;0;0;11;6;0;16;29;33;87;21;0;2;45;61;2
17.12.2017 22:00;4;3;0;0;10;2;0;12;27;30;85;22;0;3;20;50;3
17.12.2017 23:00;10;2;0;0;7;0;0;9;24;23;76;39;0;2;22;53;3
18.12.2017 00:00;5;1;0;0;4;0;0;21;25;29;48;36;0;2;14;28;1
18.12.2017 01:00;3;2;0;0;3;1;0;15;21;15;26;33;0;1;7;38;1
18.12.2017 02:00;2;2;1;3;3;1;0;11;21;7;12;23;0;1;11;31;1
18.12.2017 03:00;5;2;0;1;3;1;0;19;19;5;8;29;0;1;14;20;0
18.12.2017 04:00;3;3;0;0;2;0;0;27;17;11;13;23;0;1;8;18;1
18.12.2017 05:00;4;3;0;1;2;0;0;25;24;35;12;32;3;2;15;20;1
18.12.2017 06:00;8;9;0;5;5;6;0;68;36;81;53;93;1;4;38;29;2
18.12.2017 07:00;17;18;0;9;12;19;0;138;50;166;87;133;1;14;71;69;24
18.12.2017 08:00;30;34;1;18;26;12;0;185;75;158;89;203;5;29;112;108;16
18.12.2017 09:00;57;49;3;21;34;21;3;183;105;197;114;238;13;43;134;134;24
18.12.2017 10:00;53;42;6;27;37;13;2;182;100;166;67;218;22;46;122;125;30
18.12.2017 11:00;43;26;8;10;30;18;3;191;100;147;41;200;23;32;106;113;5
18.12.2017 12:00;30;25;6;5;23;8;2;161;77;138;51;181;15;20;89;143;4
18.12.2017 13:00;24;13;4;3;11;3;2;138;80;108;31;;11;14;83;120;3
18.12.2017 14:00;17;11;1;1;7;1;1;128;68;111;23;122;7;;70;111;3
18.12.2017 15:00;19;8;2;0;5;2;1;121;72;120;37;205;3;7;84;102;2
18.12.2017 16:00;30;18;1;0;9;2;0;126;94;180;81;252;2;14;94;172;5
18.12.2017 17:00;33;43;0;7;27;19;1;118;77;180;134;268;3;19;120;192;33
18.12.2017 18:00;51;74;1;9;53;13;7;170;84;179;123;262;2;42;56;199;52
18.12.2017 19:00;51;106;11;20;62;24;9;148;103;154;174;206;8;57;78;205;62
18.12.2017 20:00;50;94;21;35;57;25;12;155;116;147;139;270;26;70;97;197;55
18.12.2017 21:00;65;77;30;38;53;24;12;123;139;102;148;206;33;59;77;138;69
18.12.2017 22:00;67;69;30;42;33;20;5;126;81;76;158;130;41;30;85;86;54
18.12.2017 23:00;44;46;18;42;35;28;3;83;60;71;126;136;47;41;83;81;57
19.12.2017 00:00;37;32;8;45;35;33;4;79;46;55;92;87;36;40;86;84;52
19.12.2017 01:00;24;36;8;44;35;43;4;70;38;44;67;61;43;42;67;58;48
19.12.2017 02:00;18;21;13;44;36;47;6;55;29;34;36;62;15;47;67;62;39
19.12.2017 03:00;20;21;14;32;31;47;9;35;39;32;48;54;12;47;76;57;34
19.12.2017 04:00;17;19;14;29;33;45;8;47;29;28;48;43;9;39;45;45;29
19.12.2017 05:00;10;16;17;25;32;43;9;39;27;51;52;56;6;23;42;43;30
19.12.2017 06:00;17;15;22;4;27;;8;60;30;71;87;75;6;11;54;57;35
19.12.2017 07:00;27;19;13;0;41;41;12;89;36;117;169;145;8;13;67;143;49
19.12.2017 08:00;32;16;20;0;46;23;17;83;40;161;266;238;9;19;69;166;76
19.12.2017 09:00;41;14;18;0;50;15;15;79;29;99;266;260;9;16;102;177;74
19.12.2017 10:00;39;17;8;1;28;14;10;92;34;88;193;155;8;22;129;127;53
19.12.2017 11:00;31;15;12;2;27;12;18;63;33;83;188;52;4;25;130;216;28
19.12.2017 12:00;30;16;9;2;23;9;21;54;34;87;180;51;4;27;139;180;20
19.12.2017 13:00;35;15;7;2;25;7;15;51;32;87;201;75;3;27;151;166;23
19.12.2017 14:00;38;18;6;1;33;7;13;47;33;114;166;56;3;26;142;158;28
19.12.2017 15:00;24;19;4;0;26;13;25;40;30;108;191;57;9;20;100;193;26
19.12.2017 16:00;15;14;4;0;22;8;22;30;17;55;173;40;17;20;38;156;15
19.12.2017 17:00;15;10;2;0;27;17;18;33;14;89;150;38;14;17;41;166;22
19.12.2017 18:00;21;8;2;0;16;16;17;40;16;85;146;56;16;12;34;103;19
19.12.2017 19:00;25;6;2;0;9;41;24;26;19;72;127;48;23;14;19;43;10
19.12.2017 20:00;27;5;4;0;8;35;24;20;15;40;127;31;23;10;30;67;8
19.12.2017 21:00;28;4;16;0;11;20;30;24;21;64;115;49;24;5;49;99;6
19.12.2017 22:00;19;2;12;0;14;19;13;11;12;49;101;82;25;7;17;20;21
19.12.2017 23:00;26;6;11;0;8;16;16;29;37;46;72;89;11;4;34;20;37
20.12.2017 00:00;14;3;12;0;6;21;21;17;19;35;95;72;7;4;25;42;30
20.12.2017 01:00;10;1;12;0;7;29;12;15;20;41;71;86;5;2;29;18;27
20.12.2017 02:00;6;3;16;0;18;26;15;16;29;27;37;67;6;14;51;47;28
20.12.2017 03:00;11;11;21;2;14;24;14;14;23;12;31;45;3;16;50;40;38
20.12.2017 04:00;7;2;12;2;10;13;13;14;23;14;21;27;3;3;22;19;43
20.12.2017 05:00;7;3;2;5;3;19;17;15;23;22;48;30;4;1;19;21;36
20.12.2017 06:00;22;7;1;20;6;;21;67;40;71;86;72;8;3;49;36;52
20.12.2017 07:00;28;32;1;29;15;;25;169;104;165;191;185;10;12;140;102;67
20.12.2017 08:00;30;63;2;27;72;;27;161;109;191;159;364;13;71;163;230;71
20.12.2017 09:00;56;42;26;35;131;;22;191;125;184;138;354;33;136;212;232;71
20.12.2017 10:00;61;65;26;27;125;68;20;185;138;145;119;260;47;155;192;198;71
20.12.2017 11:00;59;63;28;14;38;67;15;194;138;125;175;200;57;55;191;178;63
20.12.2017 12:00;51;41;12;14;34;65;8;181;152;147;193;233;22;48;146;168;48
20.12.2017 13:00;63;41;36;11;34;67;6;161;133;177;133;197;2;40;152;162;18
20.12.2017 14:00;53;29;4;8;27;46;4;124;104;104;168;251;6;39;137;141;27
20.12.2017 15:00;33;15;2;3;23;40;3;113;111;94;203;257;7;23;96;181;23
20.12.2017 16:00;30;15;1;2;12;29;1;103;111;105;185;204;3;13;66;139;18
20.12.2017 17:00;27;9;1;1;15;28;0;64;81;103;175;227;2;19;45;137;13
20.12.2017 18:00;19;14;2;2;23;14;0;82;79;128;171;156;1;17;38;169;16
20.12.2017 19:00;18;15;2;6;23;21;0;112;78;97;154;143;3;15;54;128;14
20.12.2017 20:00;24;15;1;3;24;18;0;88;82;85;134;130;2;20;47;121;17
20.12.2017 21:00;26;16;1;5;21;14;0;81;83;62;97;87;3;17;41;74;17
20.12.2017 22:00;23;16;2;13;19;13;0;57;56;39;70;70;3;18;40;64;12
20.12.2017 23:00;24;13;4;13;16;18;1;48;50;31;51;70;5;14;33;46;12
21.12.2017 00:00;22;13;7;9;16;18;3;37;40;24;52;60;6;14;26;50;10
21.12.2017 01:00;18;16;9;10;17;17;7;32;32;26;38;36;8;16;31;40;13
21.12.2017 02:00;19;19;12;12;20;15;10;31;29;24;28;33;12;20;30;43;16
21.12.2017 03:00;21;27;13;13;22;18;11;29;24;20;26;38;16;20;29;46;17
